date,Client_1,Client_10,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9
2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02,-0.09839092408604466,0.5,-0.05231337779644374,0.09700768639008706,0.07423592034487059,0.4309435786989442,-0.09297466752704242,0.5,-0.2354235730136448,0.1484279715346386
2024-01-03,-0.3375763371777677,0.27334717071622605,0.2800292951133865,0.28776651017170707,-0.11671356611565731,0.8195056238811553,-0.06780438230946617,-0.08683972949644336,-0.23908392949160595,-0.3278902048598441
2024-01-04,-0.3569672795424218,0.305441449368717,0.584061729504274,-0.05858673320089203,0.32492965082651404,0.3182312346493523,-0.0913520508329394,0.0863145790385742,0.14137410576259102,-0.1886219474349511
2024-01-05,-0.47208138268517186,0.13582810550856883,0.32245476568268105,-0.38467855768096504,0.2366751665118878,0.8484187190348071,-0.5456760254164696,0.2107502602958935,-0.015331344614149645,-0.17727384369204435
2024-01-08,-0.20812207402775784,0.22787690857703624,0.6171719997728535,-0.07701783652144756,-0.009855099044108306,0.8006241032266104,-0.3185140381247046,0.09501127928301667,-0.06938626557177618,-0.22142019731373574
2024-01-09,-0.11554017607718836,-0.10276377017282645,-0.14896945529320682,-0.4038288012136113,-0.028452727859109794,0.8519558246248722,-0.35146023453385633,-0.14767544681356304,0.16421805554194902,0.09105990733840685
2024-01-10,-0.2153628784322661,-0.2906646297737613,-0.2782548280054462,-0.10574320182041697,0.08350888622372832,1.2439809092812122,-0.5388954964784153,-0.17307519622593726,0.37960782686359806,0.1739158874195066
2024-01-11,-0.37226553684565566,0.06400305533935802,0.08261775799183058,-0.40506405259365186,-0.013658638203592255,1.3071175762313794,-0.43285061035676375,-0.19638369271978662,0.07323402449621996,0.04286924467627262
2024-01-12,-0.39612183297275205,-0.20137905055599925,0.6239266369877459,-0.10891368267567325,0.2412957544474732,1.2020318956224054,-0.4324192485032853,-0.37562002006833217,0.40341391011680905,-0.33111164994758846
2024-01-15,-0.09418274945912808,0.03198200019555619,0.177726254740874,-0.16116004760854252,-0.25982874390581434,0.3334885315775229,-0.6972296427380547,-0.368568244575051,0.04140443261078519,-0.27346254748110765
2024-01-16,-0.16344393662515067,-0.24137842312334257,-0.03240845651624524,-0.5653593648449694,0.05256560356484474,0.8253825453164358,-0.5458444641070821,-0.09024841981105358,0.12877080677689,0.0215671838231013
2024-01-17,-0.3356349532259796,-0.008657120198550805,0.1680163446400209,-0.34803904726745416,-0.11508888932950423,0.7028578561246395,-0.47904339893125425,0.22212042113736796,-0.3238583599199206,-0.34679749671591
2024-01-18,-0.6442625002658706,0.11850688364476314,-0.11656087145650451,-0.32370917331655624,0.041773622905155516,-0.059160192774405984,-0.44303044228172883,-0.2759925626243902,0.014212460120119008,-0.02019624507386497
2024-01-19,-0.46639375039880604,-0.006861663065393153,0.32515869281524323,-0.3472720760825465,0.23882537562239903,0.4112597108383911,-0.4883024831885262,-0.14102390060951242,0.401463299941311,-0.15926075817929708
2024-01-22,-0.3597613070192127,-0.08257902820595076,0.1519807346347659,-0.28697241065690404,-0.04403082351419907,0.8861532849087455,-0.5860182669184333,-0.02921480630933171,-0.2992683500293445,-0.36651067026449213
2024-01-23,-0.37168837147485057,-0.5412895141029754,-0.018950572002227273,-0.18191086611729723,-0.05211352639457756,0.26488559773874587,-0.5585249716766458,-0.28469357819186225,0.000406307123302474,-0.049766005396738144
2024-01-24,-0.33980866461845793,-0.5597312435916433,-0.01777426482441924,-0.40246286751926563,0.06958487671915536,0.12324998701495127,-0.44381674042837616,-0.25808239706881175,-0.4266691103672001,-0.4865333574204127
2024-01-25,-0.2674540543125211,-0.550340524807134,-0.03961418855458365,-0.47693171125584,0.39963875171084173,0.684874980522427,-0.5624509096783505,0.02221553200185644,-0.14000366555080013,-0.4249069830948684
2024-01-26,-0.33983574257662064,-0.32551078721070115,0.1365916300848562,-0.412530684652625,0.08654164892154492,0.8403227551196635,-0.5274383714757855,0.2895294777432409,-0.27098624531435334,-0.1373604746423026
2024-01-29,-0.46154598657927026,-0.6627553936053505,0.08199795243662034,-0.24146568759797804,0.621910698600574,0.4151352757272464,-0.46996943972600314,0.10590870571689681,-0.19378476358970842,0.009351864839109547
2024-01-30,-0.42735264332606393,-0.4941330904080259,-0.31443682429263686,-0.4314729380299417,-0.07765405836136285,0.5544524081431836,-0.5981024906073564,0.2331919158796978,0.08489966311829011,-0.4274477985215239
2024-01-31,-0.6694335146127667,-0.7470665452040129,-0.04799205475800339,-0.1472094070449126,0.003483037184522031,0.38111511693569033,-0.5595461659315284,-0.20758908556300104,0.01009166253251248,-0.4096369337402721
2024-02-01,-0.5411032054798011,-0.6205998178060195,-0.25710069188773876,-0.42168790514272747,0.3302859953634738,0.6723195194502747,-0.4349502048531688,0.14706248605134542,-0.49495416873374376,-0.3508991300302149
2024-02-02,-0.31465538059979004,-0.7714057926713691,-0.27880057515406764,-0.21113487048276547,0.08714176437464372,0.4633989978634083,-0.7174751024265844,0.059366869086725726,-0.24243125310061564,-0.18137196530159982
2024-02-04,,-0.7714057926713691,-0.27880057515406764,-0.21113487048276547,0.08714176437464372,,,0.059366869086725726,-0.24243125310061564,-0.18137196530159982
2024-02-05,0.028016929100314947,-0.7024155063290304,-0.4343742785952218,-0.4154120898028246,0.1274167429630224,1.1950984967951124,-0.5762126536398766,0.050552649088149826,-0.15040333757370372,-0.5837158662439189
2024-02-06,0.2074715641086129,-0.7495216187363978,-0.33495686522152357,-0.4761102507487389,-0.29796544666394653,1.7181733503587235,-0.7766839866736397,-0.42498760340749786,-0.30295469958662613,-0.4604404479421922
2024-02-07,0.3833687887487296,-0.6793772308095347,-0.16568309949709337,-0.4871184423863696,0.05305183000408009,1.5974759666979752,-0.6650259800104596,-0.13748140511124674,-0.15129642833567902,-0.19066067191328828
2024-02-08,0.9110622343691546,-0.8080849002439905,-0.4215585240244364,-0.3010737911757496,-0.27318788496399604,0.8782132459539413,-0.5706093575562413,-0.3643983240955694,-0.1087348809893044,-0.47118149409332244
2024-02-09,0.611411833499413,-0.7299894839177237,-0.13233778603665458,-0.4711215908762847,-0.49659058702212433,1.817319868930912,-0.6069537821457923,-0.506042196662647,-0.2908973603718009,-0.3016460595417687
2024-02-12,0.79324021561645,-0.6115361450301469,-0.4341239625147225,-0.20668238631442704,-0.30173483908544574,1.4536222858818624,-0.5079215177453613,-0.2590632949939706,-0.2216207595310168,-0.28649914757823247
2024-02-13,0.43400868649655666,-0.7280937412192762,-0.15118594377208372,-0.24448633457244173,0.04739774137183139,2.6574847422096095,-0.5415361634662175,-0.4704201034496641,-0.01202787715984166,-0.2805160552440984
2024-02-14,0.3204280580903254,-0.8521878361030039,-0.4850750382078717,-0.4929151420736442,-0.46242957214927993,2.0266814000857503,-0.7233319137155316,-0.20563015517449612,-0.28384825234141786,-0.33894930481807817
2024-02-15,0.3808211232290508,-0.7782817541545058,-0.28082943119837844,-0.40972131067909157,-0.36992759770599026,1.2244911619142917,-0.6520675343597178,-0.12953180872280357,-0.26437700195036906,-0.3230776737987776
2024-02-16,0.23156105732466226,-0.7003156093934493,-0.187854289562986,-0.5181533512524179,-0.05489139655898545,0.5598711953641484,-0.5537061565280628,-0.1578845352019249,-0.45697749447476954,-0.5596058779454267
2024-02-19,0.697302680928255,-0.7469710612012797,-0.5887598557071348,-0.5721991312545892,-0.20706581540673874,1.059257151005769,-0.648961404549388,-0.4145934385718256,-0.29988028037734904,-0.7101040680580846
2024-02-20,0.5539205235664963,-0.779178620079047,-0.3831397835607022,-0.5137576900309497,-0.47898566058361214,0.543224827148002,-0.6709751096373608,-0.4528820672657169,-0.2520804585956462,-0.5651561020871269
2024-02-21,0.2410274622174915,-0.7839983181278748,-0.6915698917803511,-0.2706365350464247,-0.35214657803256866,1.314837240722003,-0.7450155854466152,-0.1793231008985754,-0.07851925641263002,-0.7825780510435634
2024-02-22,0.756724341337454,-0.7361283480833877,-0.5373548376705266,-0.6353182675232123,-0.23017499344862935,0.6399341580785454,-0.6175233781699226,-0.5896615504492877,-0.1471076267015159,-0.7344514970142569
2024-02-23,-0.09079799988256398,-0.7068636998197704,-0.6802335091841802,-0.45297740128481856,-0.09459881359990818,1.3616021176987037,-0.5975345207106049,-0.38449232567393155,-0.1743261290291559,-0.7222036343497311
2024-02-26,0.3638030001761541,-0.7448284132457628,-0.5203502637762702,-0.43946113407364895,-0.3607071185550158,0.18080105884935183,-0.7605610601637104,-0.10169405695460754,-0.3155292330956134,-0.6141207080345262
2024-02-27,0.8759665632139424,-0.8161801744329353,-0.7459689733909691,-0.6528447058587078,-0.08759282803646484,0.7712015882740277,-0.8109523363066845,-0.24259726626267042,-0.3412717359205626,-0.5313688758617034
2024-02-28,0.5016553926795799,-0.7789660767519488,-0.6189534600864538,-0.7303582148514354,-0.3278556372871413,1.285503580178465,-0.7731934894282206,-0.4793019838525929,-0.17273393250362612,-0.6735024467104411
2024-02-29,0.2734361051494698,-0.7397610470851057,-0.6144689886189112,-0.5958007271537507,-0.4686160249830468,0.9270610549710567,-0.7666096226340071,-0.2189529757788894,0.019221873799434963,-0.6377929834700908
2024-03-01,-0.3632819474252651,-0.6646335938355565,-0.6769523876387644,-0.6168161806774257,-0.4163657782893613,1.3015780809527047,-0.7362382922172248,-0.6094764878894448,-0.09414751059564119,-0.8188964917350454
2024-03-04,-0.04492292113789764,-0.7505005291626945,-0.6893549985032896,-0.6075594036372922,-0.5049686268003672,0.6580354780611002,-0.7677222534281367,-0.414214731834167,-0.08929109085859,-0.7283447376025681
2024-03-05,0.15014699387982233,-0.7979362011913836,-0.7336573974745733,-0.568603806719227,-0.45688006180818996,0.8453757971094633,-0.8045606002448447,-0.41685367826640374,-0.3495237799877592,-0.8631714695034601
2024-03-06,-0.27863099508573785,-0.6969043017870755,-0.8363472539183006,-0.5434350824606279,-0.1853200927122849,0.515291854746029,-0.7614927948937961,-0.18187997076855955,-0.29488065523826956,-0.7947572042551903
2024-03-07,0.08205350737139327,-0.7327499577458894,-0.754520880877451,-0.7291048156884119,-0.4664078925083557,1.2729377821190435,-0.8223819110145935,-0.38859486008102073,-0.14462010572542716,-0.8449502043268526
2024-03-08,0.36775054645002525,-0.7945952655004256,-0.7831913619165749,-0.5936572235326177,-0.47162353067479634,0.7130857513301474,-0.7761403238987341,-0.3360062186449847,-0.22991927826069947,-0.7993049790676775
2024-03-11,0.08685250899177821,-0.7888444379818889,-0.8342290043654962,-0.5566860455172121,-0.38887224190575687,1.5696286269952209,-0.7740990807872938,-0.41184798787947097,-0.41346378350603463,-0.8532685745010915
2024-03-12,0.1933369902855162,-0.8944222189909444,-0.8355171847447481,-0.49107945314378165,-0.5810751877556525,1.1651222327019077,-0.6959211036924242,-0.40212127601075154,-0.13483276416225431,-0.7799028617516373
2024-03-13,-0.053663971104452424,-0.8416333284864167,-0.8664045181512289,-0.6716961290122725,-0.4113883615046071,0.8949465923765194,-0.7795795041325555,-0.10318191401612731,-0.29365851457982395,-0.853878360818531
2024-03-14,-0.0022021526433518845,-0.8627339525221627,-0.7996067772268434,-0.5626411642140132,-0.5064680543749653,1.4865426242733872,-0.728871678581615,-0.5515909570080637,-0.4730290245476432,-0.835804356239838
